z_score,DR,3DCR,30DAR,base_slope,soil_porosity,label
1.4858,16.0,39.0,226.1,40.0,40.0,0
-1.2027000000000005,0.9,9.299999999999994,250.7,35.0,55.0,0
-0.33599999999999897,11.0,15.800000000000022,214.7,45.0,60.0,0
-3.1510000000000002,0.4,0.3999999999999929,76.5,40.0,40.0,0
-3.7466999999999997,0.1,0.10000000000001422,7.1,35.0,55.0,0
-3.8034000000000003,0.0,0.0,1.6999999999999997,40.0,40.0,0
2.4751999999999996,7.6,38.699999999999996,432.8,30.0,50.0,0
-2.5872000000000006,0.0,2.4999999999999964,135.6,25.0,45.0,0
-3.4498,0.0,0.0,45.9,30.0,50.0,0
-0.6327,4.9,17.5,224.0,30.0,50.0,0
-0.3282000000000007,0.4,24.999999999999982,251.0,35.0,55.0,0
0.624099999999999,15.7,24.499999999999986,226.4,40.0,40.0,0
2.199900000000001,10.5,23.000000000000014,484.3,25.0,45.0,0
3.818700000000001,26.3,43.70000000000002,384.5,40.0,40.0,0
0.6579999999999993,8.0,33.899999999999984,236.6,35.0,55.0,0
-3.7234000000000003,0.0,0.0,11.700000000000001,30.0,50.0,0
0.9634000000000014,17.8,24.100000000000026,251.5,45.0,60.0,0
-3.7298,0.0,0.0,10.9,40.0,40.0,0
-3.191000000000002,2.0,3.1999999999999718,35.800000000000004,35.0,55.0,0
-1.034899999999999,2.3,10.500000000000025,249.5,45.0,60.0,0
-3.6106000000000003,0.0,0.0,25.8,25.0,45.0,0
-1.8863000000000014,2.5,8.699999999999974,154.20000000000002,30.0,50.0,0
0.7362,3.6,32.0,302.5,25.0,45.0,0
-3.5472,0.0,0.1,33.0,30.0,50.0,0
-3.5840000000000005,0.0,3.3,5.2,40.0,40.0,0
-3.4164000000000008,2.8,2.899999999999993,2.1,45.0,60.0,0
-3.181100000000002,0.1,4.899999999999973,43.0,30.0,50.0,0
0.3014000000000001,9.2,22.599999999999998,262.40000000000003,25.0,45.0,0
0.21440000000000126,3.4,18.00000000000002,340.7,30.0,50.0,0
-3.623999999999999,0.2,1.600000000000014,10.600000000000001,35.0,55.0,0
-3.717,0.0,0.0,12.5,30.0,50.0,0
-3.7178,0.0,0.0,12.399999999999999,45.0,60.0,0
-2.2769000000000004,0.5,5.999999999999994,144.2,40.0,40.0,0
6.304899999999998,46.1,85.69999999999999,200.2,45.0,60.0,1
10.038400000000001,31.2,151.3,334.70000000000005,25.0,45.0,0
0.7564999999999993,5.5,38.599999999999994,238.89999999999998,35.0,55.0,0
-3.817,0.0,0.0,0.0,30.0,50.0,0
-3.7523000000000004,0.1,0.1,6.4,25.0,45.0,0
-3.681,0.0,0.0,17.0,30.0,50.0,0
-3.7522000000000006,0.0,0.39999999999999425,5.199999999999999,35.0,55.0,0
-2.8818,0.0,0.0,116.9,45.0,60.0,0
-3.8026,0.0,0.0,1.7999999999999998,35.0,55.0,0
-1.4771,3.7,16.700000000000006,135.79999999999998,45.0,60.0,0
-1.3734000000000002,4.6,17.899999999999995,131.4,40.0,40.0,0
-3.8082000000000003,0.0,0.0,1.1,35.0,55.0,0
0.10859999999999959,20.4,25.39999999999999,110.19999999999999,45.0,60.0,0
0.10859999999999959,20.4,25.39999999999999,110.19999999999999,30.0,50.0,0
0.8908000000000009,2.0,31.70000000000002,339.4,35.0,55.0,0
-2.0561000000000007,2.3,12.699999999999996,105.9,45.0,60.0,0
-3.8026,0.0,0.0,1.8,45.0,60.0,0
2.2777,12.1,48.699999999999996,292.3,40.0,40.0,0
-0.00039999999999906777,5.4,13.600000000000014,326.5,30.0,50.0,0
-3.2362,0.0,0.0,72.60000000000001,45.0,60.0,0
1.1945000000000003,1.5,31.600000000000012,382.9,35.0,55.0,0
-3.2162,0.0,0.0,75.1,25.0,45.0,0
0.10299999999999798,6.4,22.39999999999997,266.0,30.0,50.0,0
-3.7600000000000002,0.0,0.1,6.4,45.0,60.0,0
-0.9700999999999991,0.9,18.000000000000014,216.7,45.0,60.0,0
-3.789,0.0,0.0,3.5,40.0,40.0,0
-0.7403000000000003,12.5,20.699999999999996,114.2,30.0,50.0,0
-2.798999999999999,0.0,7.000000000000014,76.5,25.0,45.0,0
-1.2076,0.0,38.7,45.6,35.0,55.0,0
-3.8034000000000003,0.0,0.0,1.6999999999999984,40.0,40.0,0
-3.8058,0.0,0.0,1.4,45.0,60.0,0
-0.008500000000000618,5.9,17.499999999999996,292.4,25.0,45.0,0
-3.5548,0.0,0.29999999999999816,30.6,35.0,55.0,0
4.3789,36.9,68.9,169.8,45.0,60.0,0
1.4197999999999995,11.2,33.59999999999999,303.20000000000005,40.0,40.0,0
5.4994000000000005,30.6,66.9,385.0,35.0,55.0,0
-3.6182000000000016,0.0,2.1999999999999718,8.9,40.0,40.0,0
-0.10159999999999984,23.6,31.5,8.9,25.0,45.0,0
-3.2349999999999985,0.6,3.500000000000025,41.599999999999994,35.0,55.0,0
-0.24940000000000162,12.2,25.699999999999974,142.2,45.0,60.0,0
3.301099999999998,28.5,39.79999999999997,326.9,25.0,45.0,0
-3.7550000000000003,0.4,0.3999999999999929,1.0,25.0,45.0,0
0.9210999999999983,9.3,34.59999999999997,251.9,30.0,50.0,0
-3.5477000000000003,0.1,0.39999999999999813,29.8,40.0,40.0,0
-2.2252,9.0,9.0,47.1,35.0,55.0,0
0.3166999999999982,4.3,20.89999999999997,323.79999999999995,30.0,50.0,0
-1.5609000000000006,7.3,10.999999999999993,132.0,45.0,60.0,0
1.0764999999999987,3.1,47.39999999999998,238.2,25.0,45.0,0
-2.9265000000000003,2.1,3.599999999999993,65.0,45.0,60.0,0
-3.2482,0.0,0.0,71.1,35.0,55.0,0
0.0036999999999993705,7.7,17.099999999999984,279.5,35.0,55.0,0
-3.6640000000000015,0.0,0.4999999999999787,15.499999999999998,35.0,55.0,0
-0.36560000000000126,9.0,26.79999999999998,150.5,25.0,45.0,0
36.0642,253.6,298.2,382.29999999999995,25.0,45.0,0
-1.8026999999999986,4.9,6.100000000000025,160.4,25.0,45.0,0
-3.3722000000000003,0.0,5.999999999999995,12.1,35.0,55.0,0
-3.8082000000000003,0.0,0.0,1.1,45.0,60.0,0
-0.8406000000000002,6.2,10.700000000000001,234.8,25.0,45.0,0
-0.7319000000000018,4.7,15.199999999999973,230.20000000000002,45.0,60.0,0
-3.6607000000000007,0.5,0.8999999999999929,8.200000000000001,35.0,55.0,0
-0.5173999999999999,2.6,18.900000000000006,250.4,40.0,40.0,0
-3.6286000000000005,1.2,1.5999999999999948,0.4,30.0,50.0,0
-1.7778000000000016,0.0,13.199999999999976,159.2,30.0,50.0,0
0.1871999999999998,10.2,25.799999999999994,215.3,40.0,40.0,0
-0.12889999999999935,3.5,24.10000000000001,252.60000000000002,25.0,45.0,0
1.2713999999999994,9.8,38.89999999999999,259.7,35.0,55.0,0
-3.354000000000002,0.0,0.29999999999997157,55.69999999999999,25.0,45.0,0
-1.0496000000000016,1.0,5.999999999999972,292.8,40.0,40.0,0
1.8830999999999993,4.9,36.59999999999999,400.0,40.0,40.0,0
-3.6363000000000016,0.1,0.4999999999999787,18.0,30.0,50.0,0
-0.11890000000000023,10.3,22.9,197.1,30.0,50.0,0
-3.3930000000000002,0.0,0.0,53.0,35.0,55.0,0
2.3893000000000013,13.3,52.300000000000026,268.6,35.0,55.0,0
-3.4568999999999988,2.5,2.600000000000025,2.1,25.0,45.0,0
-3.2482,0.0,0.0,71.1,30.0,50.0,0
-3.8146,0.0,0.0,0.30000000000000004,40.0,40.0,0
1.8569,2.1,56.5,279.4,30.0,50.0,0
-3.8034000000000003,0.0,0.0,1.6999999999999984,30.0,50.0,0
-3.2637000000000014,1.1,2.2999999999999785,41.9,25.0,45.0,0
0.47590000000000066,6.5,12.200000000000014,385.6,35.0,55.0,0
-3.7398000000000007,0.0,0.9999999999999929,2.4,40.0,40.0,0
0.4703000000000013,0.1,45.00000000000003,208.7,25.0,45.0,0
-3.7674000000000003,0.0,0.0,6.199999999999999,30.0,50.0,0
-1.2802999999999987,1.7,33.300000000000026,59.3,25.0,45.0,0
-2.8347000000000007,3.7,7.899999999999998,29.9,35.0,55.0,0
0.12219999999999809,7.4,23.89999999999997,247.9,45.0,60.0,0
1.0449000000000002,8.9,43.90000000000001,203.79999999999998,25.0,45.0,0
1.4126000000000007,2.8,19.800000000000015,483.2,25.0,45.0,0
-3.5994,0.0,0.0,27.2,35.0,55.0,0
0.6793999999999989,8.4,18.79999999999999,344.9,30.0,50.0,0
-0.9700999999999991,0.9,18.000000000000014,216.7,25.0,45.0,0
-2.6943000000000006,1.7,7.099999999999994,72.5,45.0,60.0,0
-3.0484000000000004,0.0,2.699999999999993,76.5,25.0,45.0,0
1.3458000000000014,9.8,38.10000000000002,274.8,45.0,60.0,0
-3.257,0.0,0.0,70.0,30.0,50.0,0
-2.2507000000000006,10.7,11.599999999999993,8.700000000000001,30.0,50.0,0
0.6883999999999992,14.4,25.499999999999986,239.70000000000002,25.0,45.0,0
-2.9828000000000006,1.0,3.399999999999993,70.0,25.0,45.0,0
-3.5057999999999994,0.0,4.000000000000014,9.9,35.0,55.0,0
1.5251,18.9,35.8,226.3,25.0,45.0,0
-3.809,0.0,0.0,1.0,45.0,60.0,0
-2.0860000000000003,0.0,0.3,214.2,40.0,40.0,0
0.20970000000000155,6.9,42.50000000000003,128.8,35.0,55.0,0
-3.7458,0.0,0.0,8.9,45.0,60.0,0
0.8558000000000003,5.6,20.000000000000014,385.2,35.0,55.0,0
-3.3338,0.0,0.0,60.400000000000006,25.0,45.0,0
-3.7304,0.0,1.3,1.4,40.0,40.0,0
-3.5452,0.6,2.400000000000014,10.8,30.0,50.0,0
-1.4807000000000006,0.3,0.5999999999999964,284.8,45.0,60.0,0
2.9370000000000003,6.6,30.900000000000013,556.6999999999999,30.0,50.0,0
-3.7762000000000002,0.0,0.0,5.1,25.0,45.0,0
1.3485000000000018,5.7,15.700000000000024,477.00000000000006,40.0,40.0,0
-3.5682,0.0,0.0,31.1,35.0,55.0,0
3.0718999999999994,19.9,57.89999999999999,249.79999999999998,40.0,40.0,0
-3.3466,0.0,0.0,58.800000000000004,45.0,60.0,0
0.15670000000000073,6.9,18.400000000000006,296.90000000000003,45.0,60.0,0
-2.5691000000000006,8.9,8.899999999999993,5.800000000000001,30.0,50.0,0
-3.282399999999999,0.0,2.500000000000014,48.699999999999996,45.0,60.0,0
-0.5374000000000017,2.4,17.799999999999972,257.8,25.0,45.0,0
-3.7962000000000002,0.0,0.0,2.6,40.0,40.0,0
-3.801,0.0,0.0,2.0,35.0,55.0,0
-2.2485000000000004,7.5,13.099999999999998,28.900000000000002,45.0,60.0,0
-0.8808000000000018,5.4,10.19999999999997,241.1,35.0,55.0,0
-1.024399999999999,2.0,15.300000000000022,218.89999999999998,30.0,50.0,0
-3.7834000000000003,0.0,0.0,4.2,35.0,55.0,0
4.3454999999999995,17.7,87.0,219.2,45.0,60.0,0
-1.9663999999999995,0.6,11.400000000000015,142.9,30.0,50.0,0
-3.7600000000000002,0.0,0.1,6.4,35.0,55.0,0
-3.733,0.0,0.0,10.499999999999998,40.0,40.0,0
1.3472999999999997,10.9,30.499999999999993,319.5,30.0,50.0,0
-0.5007000000000006,3.3,19.499999999999993,241.4,30.0,50.0,0
-1.0402000000000013,0.2,12.699999999999974,253.1,30.0,50.0,0
-3.8146,0.0,0.0,0.3,35.0,55.0,0
0.6200000000000012,5.4,24.200000000000024,327.2,45.0,60.0,0
-3.2697000000000016,1.1,2.8999999999999755,36.800000000000004,25.0,45.0,0
-3.7962000000000002,0.0,0.0,2.6,25.0,45.0,0
-3.5906000000000016,0.8,0.7999999999999787,14.8,35.0,55.0,0
-0.1277000000000017,1.3,34.59999999999998,197.79999999999998,35.0,55.0,0
0.8526999999999996,5.5,28.699999999999992,322.70000000000005,25.0,45.0,0
-2.6304000000000007,0.6,0.5999999999999929,138.20000000000002,35.0,55.0,0
-0.5392999999999994,13.3,20.80000000000001,130.9,25.0,45.0,0
3.893299999999999,12.7,15.799999999999985,727.0,40.0,40.0,0
3.0939000000000014,18.5,35.20000000000002,430.6,40.0,40.0,0
3.989800000000002,6.8,78.80000000000003,339.1,35.0,55.0,0
3.0990000000000015,15.4,51.50000000000003,342.9,30.0,50.0,0
0.6200000000000012,5.4,24.200000000000024,327.2,30.0,50.0,0
-2.4929000000000006,3.7,7.599999999999994,74.8,30.0,50.0,0
-2.1281999999999988,0.0,3.6000000000000223,185.0,45.0,60.0,0
-0.45460000000000167,8.8,15.599999999999973,222.5,25.0,45.0,0
7.8447000000000005,40.7,57.900000000000006,646.1999999999999,35.0,55.0,0
-3.0352000000000015,0.0,0.4999999999999787,94.1,45.0,60.0,0
-2.2754000000000003,0.0,0.0,192.7,35.0,55.0,0
-0.42800000000000127,5.6,11.699999999999983,284.9,35.0,55.0,0
-3.801,0.0,0.0,2.0,25.0,45.0,0
-1.800500000000001,0.1,2.3999999999999857,233.7,45.0,60.0,0
-0.14300000000000201,3.0,18.299999999999972,297.7,30.0,50.0,0
-2.654399999999999,4.0,11.300000000000026,24.9,35.0,55.0,0
-3.7618,0.0,0.0,6.8999999999999995,25.0,45.0,0
-2.192499999999999,0.7,8.900000000000015,131.8,25.0,45.0,0
-2.6338000000000013,0.0,5.199999999999979,110.2,45.0,60.0,0
-2.003400000000002,1.6,1.59999999999997,199.70000000000002,35.0,55.0,0
1.0299999999999985,12.8,29.49999999999997,268.8,25.0,45.0,0
4.895099999999999,36.9,73.79999999999998,198.8,30.0,50.0,0
-3.2162,0.0,0.0,75.1,25.0,45.0,0
-3.681,0.0,0.0,17.0,40.0,40.0,0
-0.16819999999999835,4.6,12.900000000000027,318.3,30.0,50.0,0
-3.7138,0.0,0.0,12.9,45.0,60.0,0
0.7465000000000004,11.3,19.500000000000007,320.3,30.0,50.0,0
-2.4011,0.1,7.300000000000007,123.1,40.0,40.0,0
10.038400000000001,31.2,151.3,334.70000000000005,40.0,40.0,0
-0.8720000000000021,6.6,14.799999999999974,197.29999999999998,35.0,55.0,0
1.0890000000000002,34.6,37.7,6.9,25.0,45.0,0
-3.4210000000000003,0.0,0.0,49.499999999999986,40.0,40.0,0
-2.853599999999999,0.4,10.700000000000026,39.0,25.0,45.0,0
0.2782000000000011,17.8,29.100000000000023,129.6,45.0,60.0,0
-3.7378,0.0,0.0,9.9,40.0,40.0,0
-2.4906000000000006,0.0,0.0,165.79999999999998,30.0,50.0,0
1.6986999999999997,15.9,39.3,251.5,35.0,55.0,0
-2.2776000000000014,0.0,2.8999999999999786,171.4,25.0,45.0,0
0.5356999999999987,14.9,25.499999999999982,215.79999999999998,35.0,55.0,0
-1.4955000000000005,1.5,7.4,222.1,25.0,45.0,0
-3.7166000000000006,0.0,1.3999999999999928,2.4,45.0,60.0,0
-3.4754,0.0,0.0,42.699999999999996,35.0,55.0,0
-2.2340000000000018,5.2,7.699999999999977,92.0,25.0,45.0,0
-0.09449999999999958,5.7,20.60000000000001,261.1,25.0,45.0,0
-2.2098,0.0,0.0,200.9,25.0,45.0,0
1.1433999999999982,20.2,38.09999999999997,149.4,40.0,40.0,0
-3.8162000000000003,0.0,0.0,0.1,25.0,45.0,0
-3.4774000000000007,0.0,4.999999999999993,6.199999999999999,40.0,40.0,0
-2.942400000000002,0.2,7.199999999999972,55.19999999999999,45.0,60.0,0
-3.337,0.0,0.0,60.0,45.0,60.0,0
-1.5344000000000004,2.0,6.299999999999993,220.4,40.0,40.0,0
-2.2602000000000007,1.8,9.899999999999993,105.5,45.0,60.0,0
-3.7138,0.0,0.0,12.9,25.0,45.0,0
-0.16900000000000048,2.2,22.099999999999998,274.59999999999997,40.0,40.0,0
0.5881000000000012,6.9,19.300000000000022,344.3,40.0,40.0,0
-2.0748000000000006,2.0,11.299999999999994,116.6,40.0,40.0,0
-2.9828000000000006,1.0,3.399999999999993,70.0,35.0,55.0,0
-1.3170999999999993,8.7,21.400000000000013,73.6,30.0,50.0,0
-1.7407000000000004,2.9,12.499999999999993,141.0,35.0,55.0,0
-3.7576000000000005,0.0,0.09999999999999423,6.699999999999999,25.0,45.0,0
-2.6304000000000007,0.6,0.5999999999999929,138.20000000000002,40.0,40.0,0
-3.593,0.0,0.0,27.999999999999996,30.0,50.0,0
-3.4304000000000014,0.0,0.09999999999997158,47.6,40.0,40.0,0
0.3243999999999998,3.6,24.49999999999999,305.40000000000003,30.0,50.0,0
-0.4912999999999985,2.1,15.200000000000022,285.3,45.0,60.0,0
-3.8146,0.0,0.0,0.3,30.0,50.0,0
-3.817,0.0,0.0,0.0,40.0,40.0,0
-3.086699999999999,2.5,2.900000000000014,46.199999999999996,30.0,50.0,0
-1.2578000000000003,4.0,9.2,214.70000000000002,40.0,40.0,0
-3.2767999999999997,0.8,2.1000000000000143,44.599999999999994,30.0,50.0,0
-3.519599999999999,1.4,2.000000000000014,9.200000000000001,25.0,45.0,0
-3.4279999999999995,0.0,3.700000000000014,21.8,45.0,60.0,0
-1.784799999999999,0.2,1.2000000000000177,243.39999999999998,30.0,50.0,0
0.2782000000000011,17.8,29.100000000000023,129.6,35.0,55.0,0
-1.8857999999999993,3.2,4.8000000000000185,175.8,40.0,40.0,0
-0.22669999999999835,12.3,33.20000000000003,89.7,45.0,60.0,0
-1.265899999999999,11.7,13.900000000000023,105.5,35.0,55.0,0
-3.7178,0.0,0.0,12.399999999999999,35.0,55.0,0
-0.9033000000000022,0.5,15.599999999999968,246.29999999999998,35.0,55.0,0
-3.733,0.0,0.0,10.499999999999998,40.0,40.0,0
2.790300000000001,21.7,40.60000000000003,322.7,45.0,60.0,0
0.7476999999999996,11.1,26.99999999999999,268.0,35.0,55.0,0
-3.121199999999999,0.0,1.100000000000025,78.99999999999999,40.0,40.0,0
-2.6338000000000013,0.0,5.199999999999979,110.2,40.0,40.0,0
1.4614999999999996,15.9,45.099999999999994,179.8,45.0,60.0,0
2.426700000000001,5.1,31.50000000000002,503.0,35.0,55.0,0
-2.4906000000000006,0.0,0.0,165.79999999999998,45.0,60.0,0
-1.6645000000000019,2.3,12.099999999999977,159.2,25.0,45.0,0
-3.817,0.0,0.0,0.0,30.0,50.0,0
-1.082300000000001,2.3,5.999999999999991,276.2,25.0,45.0,0
-2.719699999999999,2.9,9.800000000000013,38.199999999999996,30.0,50.0,0
-2.2215999999999996,1.4,7.800000000000008,129.4,30.0,50.0,0
-2.2674000000000003,0.0,0.0,193.7,35.0,55.0,0
-0.46970000000000156,11.5,20.899999999999974,156.2,35.0,55.0,0
-3.801,0.0,0.0,2.0,35.0,55.0,0
-2.8162000000000003,0.0,0.0,125.1,30.0,50.0,0
-3.616199999999999,0.0,2.000000000000014,10.600000000000001,45.0,60.0,0
-1.3389000000000015,9.5,18.899999999999977,81.3,40.0,40.0,0
-2.5677000000000003,2.7,2.7,110.6,25.0,45.0,0
-3.3298,0.0,0.0,60.900000000000006,45.0,60.0,0
2.912899999999999,17.7,44.29999999999999,349.7,25.0,45.0,0
-3.701,0.0,0.0,14.5,35.0,55.0,0
0.7726000000000006,7.6,15.400000000000013,388.90000000000003,45.0,60.0,0
-2.168799999999999,0.0,0.10000000000001422,205.3,35.0,55.0,0
-3.817,0.0,0.0,0.0,25.0,45.0,0
-2.6309000000000005,0.3,1.0999999999999963,137.4,30.0,50.0,0
-0.12630000000000008,7.3,17.89999999999999,261.3,35.0,55.0,0
-3.7762000000000002,0.0,0.0,5.1,25.0,45.0,0
-3.751000000000001,0.0,0.9999999999999929,1.0,35.0,55.0,0
-1.198500000000001,1.9,5.299999999999993,270.59999999999997,35.0,55.0,0
-1.0848999999999982,6.7,16.100000000000023,160.3,25.0,45.0,0
-2.1293000000000015,1.1,4.699999999999974,166.29999999999998,25.0,45.0,0
3.3529999999999998,30.8,54.8,202.5,40.0,40.0,0
-3.7962000000000002,0.0,0.0,2.6,35.0,55.0,0
-3.5198000000000014,0.0,0.19999999999997514,35.699999999999996,40.0,40.0,0
-2.8013000000000017,0.3,0.29999999999997157,121.9,45.0,60.0,0
-3.6476000000000006,1.0,1.3999999999999928,1.4,25.0,45.0,0
-2.654399999999999,4.0,11.300000000000026,24.9,25.0,45.0,0
-0.6327,4.9,17.5,224.0,25.0,45.0,0
-3.7834000000000003,0.0,0.0,4.2,40.0,40.0,0
-1.7946,0.0,0.0,252.8,35.0,55.0,0
0.5455999999999985,5.2,49.89999999999998,133.5,25.0,45.0,0
-2.6354999999999995,8.1,8.100000000000014,11.0,45.0,60.0,0
1.3967999999999996,19.0,30.599999999999994,247.0,35.0,55.0,0
-0.6761999999999992,2.6,41.10000000000001,69.6,30.0,50.0,0
1.0833000000000015,16.3,19.80000000000003,312.09999999999997,45.0,60.0,0
-2.8312000000000004,0.0,0.9000000000000009,116.69999999999999,40.0,40.0,0
0.03199999999999914,1.0,20.39999999999999,323.59999999999997,30.0,50.0,0
-0.7794999999999983,14.5,14.500000000000025,135.0,40.0,40.0,0
2.9906999999999995,7.9,51.699999999999996,400.1,25.0,45.0,0
-3.5949999999999993,0.0,2.6000000000000143,8.9,45.0,60.0,0
-2.2931999999999984,0.0,3.500000000000025,165.10000000000002,35.0,55.0,0
-3.2544,0.2,0.8,62.6,40.0,40.0,0
-2.601,0.0,0.0,152.0,40.0,40.0,0
-0.14300000000000201,3.0,18.299999999999972,297.7,40.0,40.0,0
0.1647999999999996,9.0,20.79999999999999,260.3,30.0,50.0,0
-3.070500000000002,0.9,1.3999999999999786,74.49999999999999,30.0,50.0,0
-1.1108000000000007,2.2,5.199999999999986,279.40000000000003,35.0,55.0,0
-0.15319999999999978,5.8,24.6,223.8,25.0,45.0,0
-2.3810000000000002,0.0,0.0,179.5,25.0,45.0,0
-0.9575999999999998,4.8,10.9,232.20000000000002,30.0,50.0,0
-3.7746,0.0,0.0,5.3,25.0,45.0,0
-1.9914000000000003,0.0,0.0,228.2,40.0,40.0,0
-3.2162,0.0,0.0,75.1,40.0,40.0,0
-3.6286000000000005,1.2,1.5999999999999948,0.4,35.0,55.0,0
-3.4175000000000013,2.9,2.8999999999999786,1.0,25.0,45.0,0
1.3695999999999997,13.6,30.5,296.29999999999995,45.0,60.0,0
-3.553,0.0,0.0,33.0,25.0,45.0,0
-3.7178,0.0,0.0,12.399999999999999,25.0,45.0,0
-3.5000000000000013,0.4,0.6999999999999786,30.7,30.0,50.0,0
-3.7858,0.0,0.0,3.9,45.0,60.0,0
-3.701,0.0,0.0,14.5,25.0,45.0,0
-3.365399999999999,0.6,1.100000000000025,42.7,25.0,45.0,0
1.1960999999999997,14.9,30.099999999999994,265.0,25.0,45.0,0
-2.6484000000000014,5.8,5.799999999999971,48.19999999999999,40.0,40.0,0
-3.817,0.0,0.0,0.0,35.0,55.0,0
2.026199999999999,18.2,39.69999999999999,267.4,35.0,55.0,0
-2.8607000000000014,0.9,2.2999999999999785,94.2,25.0,45.0,0
-3.7138,0.0,0.0,12.9,40.0,40.0,0
-3.4228000000000005,0.0,0.3,47.1,40.0,40.0,0
-3.801,0.0,0.0,2.0,30.0,50.0,0
-1.9982000000000002,7.2,8.599999999999993,95.69999999999999,35.0,55.0,0
-3.6227999999999994,0.4,1.7000000000000144,8.100000000000001,45.0,60.0,0
-3.817,0.0,0.0,0.0,40.0,40.0,0
-3.7074000000000003,0.0,0.0,13.699999999999998,45.0,60.0,0
1.7599,15.3,24.19999999999999,374.40000000000003,35.0,55.0,0
-3.5994,0.0,0.0,27.2,45.0,60.0,0
-3.7658,0.0,0.0,6.4,35.0,55.0,0
-3.7346000000000004,0.0,0.0,10.3,30.0,50.0,0
-3.817,0.0,0.0,0.0,25.0,45.0,0
-3.817,0.0,0.0,0.0,45.0,60.0,0
-0.5315000000000005,9.1,16.799999999999997,201.3,45.0,60.0,0
-2.2674000000000003,0.0,0.0,193.7,40.0,40.0,0
-3.7378,0.0,0.0,9.9,35.0,55.0,0
2.847900000000001,13.9,62.100000000000016,249.10000000000002,30.0,50.0,0
-3.249,0.0,0.0,71.0,35.0,55.0,0
-3.4315000000000015,0.1,0.8999999999999786,40.699999999999996,45.0,60.0,0
-3.8058,0.0,0.0,1.4,30.0,50.0,0
-0.9448000000000014,8.2,10.799999999999974,201.8,40.0,40.0,0
-3.7482,0.0,0.0,8.6,40.0,40.0,0
-3.2544,0.2,0.8,62.6,30.0,50.0,0
-3.7626,0.0,0.0,6.800000000000001,35.0,55.0,0
2.1712000000000007,5.4,41.40000000000002,396.4,25.0,45.0,0
-3.4009999999999994,0.0,0.8000000000000143,46.199999999999996,45.0,60.0,0
-0.9792000000000016,2.2,24.199999999999978,158.1,35.0,55.0,0
3.6020000000000003,18.6,43.0,436.6,30.0,50.0,0
1.090300000000001,13.3,22.800000000000015,320.1,45.0,60.0,0
-1.4647000000000006,12.3,13.799999999999994,75.6,40.0,40.0,0
-0.724800000000001,4.6,8.599999999999985,279.9,45.0,60.0,0
-3.3819000000000017,0.3,1.599999999999975,39.9,35.0,55.0,0
-3.701,0.0,0.0,14.5,45.0,60.0,0
-3.817,0.0,0.0,0.0,30.0,50.0,0
0.2407999999999999,7.8,31.4,204.5,40.0,40.0,0
-3.058399999999999,0.0,0.5000000000000249,91.2,45.0,60.0,0
-3.817,0.0,0.0,0.0,35.0,55.0,0
-1.265899999999999,11.7,13.900000000000023,105.5,25.0,45.0,0
1.1631000000000022,1.9,11.70000000000003,519.4000000000001,45.0,60.0,0
-3.2709000000000015,1.5,2.499999999999975,35.7,25.0,45.0,0
2.6479999999999997,29.0,56.8,117.2,35.0,55.0,0
0.022899999999998144,20.7,25.399999999999977,96.6,35.0,55.0,0
1.6224999999999996,14.1,40.099999999999994,253.5,40.0,40.0,0
1.0713999999999992,20.2,37.699999999999996,143.29999999999998,40.0,40.0,0
5.079500000000001,5.9,95.5,362.90000000000003,45.0,60.0,0
-3.2613000000000016,0.1,1.1999999999999753,59.8,35.0,55.0,0
-3.7956000000000008,0.0,0.2999999999999929,0.5,30.0,50.0,0
0.1404999999999994,2.7,8.399999999999991,407.8,35.0,55.0,0
1.1945000000000003,1.5,31.600000000000012,382.9,30.0,50.0,0
-3.648000000000002,0.0,0.8999999999999716,14.599999999999998,35.0,55.0,0
-3.7882000000000002,0.0,0.0,3.6,45.0,60.0,0
-2.0860000000000003,0.0,0.3,214.2,35.0,55.0,0
-3.5962,0.0,0.0,27.6,30.0,50.0,0
-2.4463,2.7,4.200000000000007,114.9,25.0,45.0,0
-3.817,0.0,0.0,0.0,40.0,40.0,0
-1.9389999999999996,2.4,6.600000000000007,163.8,45.0,60.0,0
-3.553,0.0,0.0,33.0,45.0,60.0,0
-2.992300000000002,0.9,10.499999999999972,18.299999999999997,40.0,40.0,0
-3.7194000000000003,0.0,0.0,12.2,40.0,40.0,0
-3.8146,0.0,0.0,0.3,45.0,60.0,0
-2.7606999999999986,6.1,6.500000000000025,26.200000000000003,45.0,60.0,0
-3.2974000000000006,2.8,4.399999999999994,6.1,40.0,40.0,0
-3.5720000000000005,0.0,0.09999999999999817,29.9,25.0,45.0,0
0.31520000000000215,2.4,21.30000000000003,339.0,40.0,40.0,0
-2.9738999999999987,0.7,1.0000000000000249,91.4,35.0,55.0,0
-3.3823000000000003,0.5,0.5,45.9,45.0,60.0,0
-0.011800000000000033,4.0,8.20000000000001,377.7,40.0,40.0,0
-3.0603999999999987,0.2,0.20000000000002488,91.2,40.0,40.0,0
-3.4906,0.0,0.0,40.8,25.0,45.0,0
-3.5198000000000014,0.0,0.19999999999997514,35.699999999999996,35.0,55.0,0
-3.2544,0.2,0.8,62.6,45.0,60.0,0
1.3472999999999997,10.9,30.499999999999993,319.5,45.0,60.0,0
-1.8109000000000002,8.7,18.099999999999998,35.8,40.0,40.0,0
2.861599999999998,29.4,44.19999999999997,231.39999999999998,45.0,60.0,0
-3.553,0.0,0.0,33.0,25.0,45.0,0
